OTU_id	0	1	10	11	12	13	14	15	16	17	18	19	2	20	21	22	23	24	25	26	27	28	29	3	30	31	32	33	34	35	36	37	38	39	4	40	41	42	43	44	45	46	47	48	49	5	6	7	8	9
0	1.0	-0.0617179651614	-0.0395321272401	-0.128502847288	0.0979107486041	0.0778172478168	0.0466471010293	-0.110450423423	-0.00542323753931	-0.00895255908331	-0.0356794863425	0.0151056238355	-0.0999228613617	-0.0211949744918	0.0422637628479	0.011666351118	-0.02730374933	0.0345515435908	-0.0531321031192	-0.0142056899942	-0.0288512643624	-0.108523553698	-0.0297057962109	-0.0357327081197	0.014253587817	-0.0432951457767	-0.032600996861	0.00472938251447	-0.0327800893304	-0.00629512408467	-0.0366372297145	0.0514070499666	-0.0301378422465	0.112630298342	-0.0161324349727	0.0181975189806	0.0141808973301	-0.0980982645883	0.00839076956329	0.0503659861512	0.0819955517024	0.0332035898805	0.0358551599176	-0.00252283516202	0.035328426358	0.097636646058	0.088043722016	-0.115273305558	0.0524218722868	0.0757075613662
1	-0.0617179651614	1.0	0.0577016192778	0.0380586473537	-0.00823642283762	-0.0343114957803	-0.0155520839104	0.0877503265542	0.0718673763877	-0.071730381388	-0.0517760921269	0.0267592601713	0.0101729978199	0.118820634188	0.127658217793	-0.048926065401	-0.0169896000922	0.0717588366251	-0.034127850982	-0.019079053083	0.0350571930263	0.0101739594444	0.153975570494	-0.0561242459141	0.0372766258068	-0.0312238235045	-0.0584117887996	-0.101462996669	-0.0834721282486	-0.193145957578	0.0143909170013	-0.0707272906018	-0.0917206597304	-0.060464663342	0.0828379572414	0.0245100321781	0.039433170891	-0.0846851426998	-0.036212152745	-0.0129226891221	0.113056369104	-0.029138423697	0.0184649593109	0.143967500946	-0.0420986664327	-0.0239269268367	0.0835181972288	0.067401453356	-0.0328960588645	0.0618683067495
10	-0.0395321272401	0.0577016192778	1.0	0.0211285931015	-0.0599374621143	-0.00766862749753	-0.0357061072457	0.0609131006532	-0.0405324879777	0.0248107670262	-0.00917625509058	-0.092424824313	-0.00740070805815	-0.0192728973673	-0.0645676751705	0.058139979134	0.029014600033	0.00850405820014	0.0281609144242	-0.0850732323766	-0.0234658308583	0.116521786749	0.013126426988	0.0112036546095	0.0230980972555	-0.0162119773679	-0.0333447984692	-0.0450367034807	-0.0203573111968	0.106704137067	-0.103024910754	0.0779169343644	-0.0520964377272	0.0615751259889	0.0668691221968	-0.0239272027061	0.0456223190085	-0.0103832684604	0.0127102702261	-0.028492757214	0.0359691895771	-0.0129954405393	-0.0450877520603	0.0697115908873	-0.0513970422418	-0.0957764783798	-0.0269690515133	-0.0267895221928	-0.01639936475	-0.0312429440104
11	-0.128502847288	0.0380586473537	0.0211285931015	1.0	0.0356618225038	0.107375074232	0.0486762190567	0.028431576593	0.0596625639473	-0.0277846985379	-0.0375908290381	-0.0598722873645	0.154797906024	-0.0445202994934	-0.00597867850893	-0.0538327003544	0.0297345605694	0.0260442639214	0.00129084920805	-0.0428310936367	-0.00693898659094	-0.0892853375017	0.0194081436865	0.0469439173904	-0.0138028428205	0.0168565031644	-0.0328750187394	-0.0223538004064	0.0868493380347	-0.000974850212001	-0.00539296720396	0.156628941528	0.00610169330588	-0.0839502156481	-0.0122482015134	-0.0629364484608	-0.0360185832018	0.0778051980737	-0.0275985603284	-0.00216381532626	0.0799136130597	-0.0451339757366	-0.0358443552177	0.0324766306206	-0.0202758186345	-0.0641283511128	0.0984198328565	-0.0221353718692	-0.0851413451204	-0.0539237106488
12	0.0979107486041	-0.00823642283762	-0.0599374621143	0.0356618225038	1.0	0.0296743157289	0.0838896242384	-0.0991002776941	-0.0372220091636	-0.0882118572104	-0.0428527994643	0.0475283153381	0.020218051949	-0.0335199931049	-3.42516529757e-05	0.128899499144	-0.00809604949722	-0.00420362145535	0.0700034619904	0.0604785976982	-0.0431839960948	0.0951608305938	-0.0410819850429	-0.0513287273748	-0.037577873591	0.0974368991041	-0.0653708728796	-0.00596273091416	-0.0515538753676	-0.100580417131	-0.0327105781365	-0.0412311809148	-0.0379432690205	0.06975622138	-0.107051180103	0.0613767728913	0.0626295928658	-0.0209486172556	0.00558608334332	-0.0377481253594	0.0214389850762	-0.113739743656	0.0309573743827	0.0366350401145	-0.02732514336	0.0912285031169	-0.0410100784996	0.0741017055901	0.0990951465794	-0.0828240969213
13	0.0778172478168	-0.0343114957803	-0.00766862749753	0.107375074232	0.0296743157289	1.0	-0.0180560009881	0.0658044497886	0.083362953558	-0.0861350557352	-0.0206673734138	0.0376107240336	0.0149957961108	0.00631384652265	0.0327894939389	0.047942888537	-0.0561259997642	-0.0223395649953	0.0628490823614	-0.0258288126398	0.0496769328694	-0.0918964411811	0.0160357896549	-0.00805826303137	-0.0108827897491	0.00422689013038	0.0893950414388	-0.0109519057381	-0.0147108197403	0.0316079712892	0.00596823355929	-0.0129237092358	0.013970871728	-0.046800030454	0.0310145953147	-0.0613913102995	0.101651490626	-0.0264900834871	-0.0360597220105	-0.0512322391353	0.0318734312021	0.0236549206408	0.0222491574703	-0.0476972722977	-0.118989972428	0.0806248730133	0.0727260918475	-0.0896317417181	-0.081269753295	-0.0285629693371
14	0.0466471010293	-0.0155520839104	-0.0357061072457	0.0486762190567	0.0838896242384	-0.0180560009881	1.0	-0.0142513481761	-0.00966214977524	-0.0357539341485	0.0177187053123	0.0196121944121	0.0647326245236	-0.04496233166	-0.00993505433684	-0.00357027107462	-0.113796899261	-0.0423742911181	0.0525846482711	-0.00315941664006	-0.149171966125	0.0649244608007	0.0822679121681	0.00925278602624	-0.0939935965166	-0.0284287675596	0.178508743282	-0.0333040706602	0.0984248739232	-0.0160941599643	-0.108056657397	0.0310086932936	-0.0284361165716	0.0246013892367	-0.0729339230597	0.112337658033	0.0810528048091	0.0285324043283	-0.12826671044	-0.0468981680393	0.00320681045497	0.104897254306	-0.0526724525165	-0.0172001703076	-0.0146983305087	-0.0119426916888	0.017240987127	-0.0548854901146	-0.0921741661039	-0.0219115892587
15	-0.110450423423	0.0877503265542	0.0609131006532	0.028431576593	-0.0991002776941	0.0658044497886	-0.0142513481761	1.0	0.0803280235346	0.0205000453187	0.0549943654361	-0.0142694298531	0.0657293059693	-0.00178338719299	0.0234257630783	0.0394285697313	0.0105940373751	-0.0238626654587	-0.0184665660556	0.0129374748039	0.06849956381	-0.0500132652448	-0.0057388326173	0.0418260976341	0.0674477720427	-0.0328268481973	-0.0485524827099	0.154253618486	0.00338294761761	0.0420281458913	-0.0146005068498	-0.0826625887713	-0.0205608467373	-0.0499317050772	0.0758938730773	-0.0459490701975	-0.0752057631266	0.00511642406663	-0.013783302628	-0.050551699925	0.0363361800426	0.0461856497549	-0.0441366475208	-0.139029814554	0.0791470348196	-0.12503715058	-0.048913040193	-0.0436491318659	-0.0382503394331	-0.051471480457
16	-0.00542323753931	0.0718673763877	-0.0405324879777	0.0596625639473	-0.0372220091636	0.083362953558	-0.00966214977524	0.0803280235346	1.0	-0.0466940004622	-0.0291630644964	-0.0528131328696	-0.00897224855253	0.108017082447	-0.14661036816	0.0524448411294	-0.10021132511	0.0601701825944	0.0290055958626	-0.0756423185818	-0.0273358481018	-0.0382147046693	0.00303759102534	-0.0133903007421	0.0149516492318	0.0424978749645	-0.0423500629039	-0.0618692963231	-0.0587249634222	-0.103518349333	-0.128885150174	0.135736660941	0.041538088126	-0.042528831569	0.0249734125073	-0.0783560537424	0.03299894461	0.0627571757049	0.0412285115215	-0.0695274846739	0.0591488346405	-0.0585807812006	-0.0149498471577	-0.0418096865211	0.0478262480061	0.0314685517029	-0.000696828441832	-0.0191917554473	0.0827232103228	-0.0179731561107
