OTU_id	0	1	10	11	12	13	14	15	16	17	18	19	2	20	21	22	23	24	25	26	27	28	29	3	30	31	32	33	34	35	36	37	38	39	4	40	41	42	43	44	45	46	47	48	49	5	6	7	8	9
0	1.0	0.0	0.2	0.6	0.4	0.2	0.6	0.6	0.0	0.2	0.6	0.0	0.8	0.0	0.6	0.2	0.8	0.4	0.0	0.0	0.0	0.2	0.4	0.0	0.0	0.0	0.8	0.0	0.0	0.4	0.4	0.2	0.0	0.4	0.4	0.0	0.2	0.6	0.2	0.0	0.6	0.0	0.6	0.2	0.0	0.6	0.6	0.0	0.0	0.2
1	0.0	1.0	0.0	0.2	0.2	0.2	0.4	0.4	0.0	0.0	0.4	0.0	0.2	0.4	0.6	0.8	0.2	0.4	0.4	0.4	0.2	0.6	0.6	0.6	0.4	0.2	0.4	0.2	0.2	0.2	0.2	0.2	0.0	0.0	0.6	0.4	0.0	0.4	0.0	0.4	0.8	0.4	0.6	0.6	0.4	0.6	0.2	0.0	0.0	0.2
10	0.2	0.0	1.0	0.0	0.0	0.0	0.4	0.4	0.2	0.0	0.6	0.6	0.6	0.0	0.0	0.4	0.0	0.0	0.2	0.6	0.0	0.6	0.0	0.4	0.4	0.0	0.2	0.0	0.2	0.2	0.4	0.4	0.4	0.2	0.0	0.2	0.6	0.6	0.6	0.2	0.0	0.2	0.4	0.2	0.2	0.0	0.8	0.4	0.2	0.4
11	0.6	0.2	0.0	1.0	0.0	0.0	0.8	0.2	0.4	0.2	0.2	0.0	0.6	0.2	0.0	0.6	0.0	0.8	0.0	0.6	0.0	0.0	0.6	0.4	0.8	0.2	0.0	0.2	0.4	0.0	0.4	0.2	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.4	0.6	0.2	0.6	0.2	0.2	0.0	0.2	0.2	0.2	0.0
12	0.4	0.2	0.0	0.0	1.0	0.0	0.2	0.2	0.6	0.0	0.8	0.0	0.2	0.0	0.4	0.4	0.0	0.2	0.2	0.2	0.2	0.2	0.2	0.0	0.0	0.2	0.0	0.2	0.4	0.2	0.2	0.6	0.2	0.2	0.6	0.6	0.0	0.6	0.4	0.6	0.0	0.0	0.0	0.2	0.0	0.4	0.6	0.4	0.4	0.4
13	0.2	0.2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.4	0.4	0.4	0.4	0.6	0.4	0.2	0.2	0.0	0.2	0.2	0.4	0.0	0.6	0.4	0.2	0.4	0.0	0.4	0.0	0.2	0.2	0.4	0.0	0.0	0.2	0.6	0.4	0.0	0.0	0.6	0.2	0.0	0.0	0.4	0.0	0.4	0.6	0.6	0.4	0.4
14	0.6	0.4	0.4	0.8	0.2	0.0	1.0	0.0	0.0	0.2	0.4	0.4	0.8	0.4	0.2	0.2	0.2	0.2	0.0	0.2	0.2	0.2	0.2	0.6	0.4	0.2	0.6	0.4	0.6	0.6	0.4	0.0	0.6	0.0	0.2	0.2	0.4	0.2	0.4	0.0	0.2	0.2	0.6	0.8	0.6	0.4	0.2	0.8	0.4	0.4
15	0.6	0.4	0.4	0.2	0.2	0.0	0.0	1.0	0.0	0.4	0.2	0.6	0.2	0.2	0.4	0.0	0.0	0.0	0.2	0.0	0.0	0.8	0.2	0.0	0.4	0.2	0.6	0.6	0.6	0.4	0.8	0.2	0.4	0.0	0.0	0.2	0.6	0.2	0.2	0.4	0.2	0.2	0.2	0.8	0.0	0.0	0.4	0.0	0.4	0.6
16	0.0	0.0	0.2	0.4	0.6	0.0	0.0	0.0	1.0	0.0	0.4	0.2	0.4	0.6	0.6	0.6	0.2	0.6	1.0	0.2	0.0	0.0	0.0	0.4	0.4	0.2	0.0	0.8	0.0	0.2	0.2	0.4	0.0	0.6	0.4	0.6	0.2	0.4	0.2	0.0	0.0	0.0	0.6	0.0	0.8	0.8	0.0	0.0	0.0	0.4
17	0.2	0.0	0.0	0.2	0.0	0.4	0.2	0.4	0.0	1.0	0.0	0.0	0.0	0.2	0.2	0.6	0.4	0.4	0.2	0.2	0.4	0.8	0.2	0.0	0.8	0.0	0.2	0.4	0.0	0.2	0.4	0.2	0.6	0.0	0.0	0.2	0.0	0.6	0.0	0.6	0.0	0.0	0.2	0.4	0.2	0.2	0.8	0.4	0.0	0.2
18	0.6	0.4	0.6	0.2	0.8	0.4	0.4	0.2	0.4	0.0	1.0	0.4	0.0	0.8	0.0	0.2	0.0	0.0	0.6	0.2	0.2	0.2	0.0	0.2	0.2	0.0	0.0	0.2	0.2	0.6	0.4	0.4	0.2	0.6	0.2	0.2	0.4	0.0	0.0	0.2	0.0	0.4	0.0	0.2	0.4	0.2	0.2	0.0	0.2	0.4
19	0.0	0.0	0.6	0.0	0.0	0.4	0.4	0.6	0.2	0.0	0.4	1.0	0.4	0.0	0.2	0.0	0.0	0.6	0.0	0.2	0.4	0.4	0.2	0.2	0.0	0.2	0.4	0.0	0.0	0.2	1.0	0.2	0.0	0.2	0.0	0.6	0.4	0.0	0.4	0.2	0.2	0.6	0.6	0.0	0.0	0.8	0.2	0.2	0.4	0.6
2	0.8	0.2	0.6	0.6	0.2	0.4	0.8	0.2	0.4	0.0	0.0	0.4	1.0	0.2	0.8	0.0	0.2	0.0	0.0	0.4	0.2	0.4	0.6	0.8	0.6	0.0	0.2	0.6	0.6	0.2	0.0	0.4	0.2	0.0	0.0	0.4	0.2	0.0	0.0	0.0	0.2	0.4	0.0	0.0	0.0	0.0	0.2	0.4	0.0	0.4
20	0.0	0.4	0.0	0.2	0.0	0.6	0.4	0.2	0.6	0.2	0.8	0.0	0.2	1.0	0.0	0.0	0.0	0.0	0.0	0.6	0.6	0.4	0.4	0.0	0.2	0.0	0.6	0.2	0.0	0.4	0.6	0.0	0.4	0.2	0.0	0.6	0.0	0.0	0.0	0.2	0.4	0.0	0.6	0.4	0.6	0.2	0.2	0.4	0.4	0.0
21	0.6	0.6	0.0	0.0	0.4	0.4	0.2	0.4	0.6	0.2	0.0	0.2	0.8	0.0	1.0	0.4	0.0	0.0	0.2	0.0	0.0	0.8	0.4	0.0	0.4	0.4	0.0	0.4	0.2	0.2	0.2	0.4	0.6	0.0	0.2	0.4	0.6	0.4	0.8	0.2	0.0	0.4	1.0	0.2	0.2	0.4	0.2	0.0	0.0	0.2
22	0.2	0.8	0.4	0.6	0.4	0.2	0.2	0.0	0.6	0.6	0.2	0.0	0.0	0.0	0.4	1.0	0.0	0.0	0.2	0.6	0.4	0.4	0.0	0.4	0.2	0.4	0.0	0.4	0.4	0.2	0.6	0.4	0.2	0.2	0.8	0.2	0.4	0.6	0.2	0.0	0.4	0.4	0.6	0.2	0.0	0.4	0.2	0.2	0.8	0.0
23	0.8	0.2	0.0	0.0	0.0	0.2	0.2	0.0	0.2	0.4	0.0	0.0	0.2	0.0	0.0	0.0	1.0	0.2	0.0	0.4	0.2	0.2	0.0	0.6	0.2	0.4	0.0	0.0	0.4	0.6	0.0	0.6	0.4	0.0	0.2	0.2	0.6	0.0	0.6	0.2	0.2	0.6	0.2	0.2	0.6	0.6	0.2	0.0	0.2	0.0
24	0.4	0.4	0.0	0.8	0.2	0.0	0.2	0.0	0.6	0.4	0.0	0.6	0.0	0.0	0.0	0.0	0.2	1.0	0.0	0.4	0.6	0.4	0.4	0.2	0.4	0.6	0.4	0.2	0.6	0.2	0.4	0.2	0.6	0.4	0.6	0.0	0.6	0.0	0.4	0.2	0.0	0.0	0.4	0.2	0.0	0.0	0.4	0.4	0.4	0.0
25	0.0	0.4	0.2	0.0	0.2	0.2	0.0	0.2	1.0	0.2	0.6	0.0	0.0	0.0	0.2	0.2	0.0	0.0	1.0	0.2	0.2	0.0	0.0	0.6	0.8	0.2	0.6	0.2	0.6	0.0	0.8	0.0	0.4	0.4	0.4	0.2	0.4	0.0	0.2	0.0	0.0	0.2	0.2	0.6	0.2	0.6	0.4	0.4	0.2	0.0
26	0.0	0.4	0.6	0.6	0.2	0.2	0.2	0.0	0.2	0.2	0.2	0.2	0.4	0.6	0.0	0.6	0.4	0.4	0.2	1.0	0.0	0.4	0.8	0.2	0.6	0.6	0.4	0.6	0.2	0.2	0.0	0.4	0.4	0.6	0.2	0.8	0.0	0.0	0.2	0.4	0.4	0.4	0.2	0.0	0.4	0.6	0.6	0.0	0.2	0.4
27	0.0	0.2	0.0	0.0	0.2	0.4	0.2	0.0	0.0	0.4	0.2	0.4	0.2	0.6	0.0	0.4	0.2	0.6	0.2	0.0	1.0	0.4	0.2	0.2	0.0	0.2	0.0	0.0	0.0	0.0	0.6	0.0	0.0	1.0	0.4	0.6	0.0	0.0	0.4	0.2	0.2	0.4	0.4	0.8	0.0	0.4	0.2	0.2	0.6	0.6
28	0.2	0.6	0.6	0.0	0.2	0.0	0.2	0.8	0.0	0.8	0.2	0.4	0.4	0.4	0.8	0.4	0.2	0.4	0.0	0.4	0.4	1.0	0.4	0.4	0.4	0.0	0.0	0.2	0.4	0.0	0.2	0.2	0.6	0.6	0.4	0.4	0.0	0.0	0.4	0.8	0.4	0.4	0.0	0.4	0.8	0.2	0.4	0.2	0.0	0.0
29	0.4	0.6	0.0	0.6	0.2	0.6	0.2	0.2	0.0	0.2	0.0	0.2	0.6	0.4	0.4	0.0	0.0	0.4	0.0	0.8	0.2	0.4	1.0	0.2	0.2	0.6	0.2	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.2	0.2	0.6	0.0	0.0	0.0	0.2	0.4	0.2	0.6	0.0	0.6	0.0	0.2	0.2	0.2
3	0.0	0.6	0.4	0.4	0.0	0.4	0.6	0.0	0.4	0.0	0.2	0.2	0.8	0.0	0.0	0.4	0.6	0.2	0.6	0.2	0.2	0.4	0.2	1.0	0.4	0.4	0.4	0.2	0.2	0.2	0.4	0.4	0.0	0.4	0.2	0.2	0.0	0.2	0.4	0.6	0.4	0.6	0.6	0.2	0.4	0.2	0.6	0.2	1.0	0.2
30	0.0	0.4	0.4	0.8	0.0	0.2	0.4	0.4	0.4	0.8	0.2	0.0	0.6	0.2	0.4	0.2	0.2	0.4	0.8	0.6	0.0	0.4	0.2	0.4	1.0	0.0	0.4	0.2	0.4	0.0	0.6	0.4	0.0	0.0	0.0	0.2	0.4	0.2	0.6	0.6	0.0	0.0	0.0	0.8	0.2	0.4	0.0	0.6	0.4	0.2
31	0.0	0.2	0.0	0.2	0.2	0.4	0.2	0.2	0.2	0.0	0.0	0.2	0.0	0.0	0.4	0.4	0.4	0.6	0.2	0.6	0.2	0.0	0.6	0.4	0.0	1.0	0.0	0.0	0.6	0.4	0.4	0.4	0.4	0.6	0.4	0.6	0.0	0.0	0.0	0.2	0.2	0.2	0.0	0.4	0.0	0.0	0.6	0.6	0.8	0.0
